id,created_at,favorites,retweets,retweeted,source,text
1061616977523941376,2018-11-11 13:49:45,0,976,False,b'Twitter Web Client',b'RT @emilybell: Every journalist needs to share this. @mariaressa has been a beacon of energetic reporting in Duterte\xe2\x80\x99s dark world https://t\xe2\x80\xa6'
1061616764872769537,2018-11-11 13:48:55,0,1414,False,b'Twitter Web Client',b'RT @Sulliview: This is appalling. https://t.co/nb8q4wy7sN'
1060150069247250433,2018-11-07 12:40:47,25,8,False,b'Twitter for iPhone',b'My take last night: https://t.co/HUTkJxcNr3'
1055479337158238208,2018-10-25 15:20:58,18,8,False,b'Twitter Web Client',b'my latest column https://t.co/WwMAHpVUKk'
1045286228722143232,2018-09-27 12:17:12,522,325,False,b'Twitter for iPhone',b'This Hearing Is Stacked Against Christine Blasey Ford   via @NYTimes https://t.co/ZRxjCqebH3'
1045082059625156608,2018-09-26 22:45:54,0,422,False,b'Twitter for iPhone',"b'RT @danbalz: This \xe2\x80\x9cveteran reporter,\xe2\x80\x9d Jane Mayer, has been one of the best for decades. Give her the acclaim she has earned. https://t.co/0\xe2\x80\xa6'"
1041693737334829056,2018-09-17 14:21:55,197,120,False,b'Twitter Web Client',b'My latest on Kavanaugh and parallels to Anita Hill: \nhttps://t.co/XcplRFcjZI'
1035488471778045953,2018-08-31 11:24:24,0,351,False,b'Twitter Web Client',"b""RT @BuzzFeedBen: By me: I Helped Create Insider Political Journalism. Now It's Time For It To Go Away. https://t.co/vjzC9Nvknf"""
1034890355714535424,2018-08-29 19:47:42,0,96,False,b'Twitter for iPhone',b'RT @politico: Massachusetts Democrat calls for Clarence Thomas impeachment\nhttps://t.co/kIV7rOxbJr'
1029170289328971776,2018-08-14 00:58:12,73,13,False,b'Twitter for iPhone',"b'Alas, yes https://t.co/VidZwsbUqe'"
1023751955963891712,2018-07-30 02:07:41,0,66,False,b'Twitter for iPhone',"b'RT @JessicaYellin: I\xe2\x80\x99m most interested in the bit at the end of the piece. The part about CBS News, 60 Minutes and Jeff Fager. It speaks to\xe2\x80\xa6'"
1017194181989666817,2018-07-11 23:49:26,0,757,False,b'Twitter for iPhone',b'RT @Fahrenthold: Sunscreen is a hoax? https://t.co/EI1mQODPyU'
1017149856601837568,2018-07-11 20:53:18,6,1,False,b'Twitter for iPhone',"b'Chris, please email me yr email I\xe2\x80\x99m Abramsonnyc@gmail.com https://t.co/Z8KZEvf8Zt'"
1016732577439379461,2018-07-10 17:15:11,89,4,False,b'Twitter for iPhone',b'Nothing could be better than writing a column next to two snoozing pooches on a summer\xe2\x80\x99s afternoon https://t.co/YRv3O4HCOH'
1016421255161970688,2018-07-09 20:38:06,19,0,False,b'Twitter for iPhone',"b'In 1958, I was sure I\xe2\x80\x99d marry him\xe2\x9d\xa4\xef\xb8\x8fI was 4 and saw Damn Yankees 3X. Still a huge Yankees and Tab fan. R.I.P. https://t.co/FKaB7LL0LZ'"
1016420643569627137,2018-07-09 20:35:40,7,4,False,b'Twitter for iPhone',b'Fabulous story https://t.co/f1HUHBhlNs'
1015390756851372032,2018-07-07 00:23:16,0,17,False,b'Twitter for iPhone',b'RT @JaneMayerNYer: Best news in Washington: @NationalZoo Baby #GorillaStory: Moke is Taking His First Steps! https://t.co/28WY8wzTMw'
1015389422433521664,2018-07-07 00:17:57,0,3,False,b'Twitter for iPhone',b'RT @AlHuntDC: Perilous pair: Lanny Davis and Michael Cohen a match made in ... swampland heaven !'
1014962455557091333,2018-07-05 20:01:21,104,16,False,b'Twitter for iPhone',b'Thank you @EricLiptonNYT for your superb reporting\xe2\x80\x94all along\xe2\x80\x94on Pruitt and twisted EPA policy'
1013485689646845952,2018-07-01 18:13:12,17,8,False,b'Twitter for iPhone',b'Smart piece by @adamliptak whose work is instrumental to understanding the battle over the Court https://t.co/whrR6Edyjz'
1013239012151185413,2018-07-01 01:53:00,20,8,False,b'Twitter for iPhone',b'Let\xe2\x80\x99s Talk About My Abortion (and Yours)   via @NYTimes https://t.co/UhSMBgDDsw'
1013043948242259969,2018-06-30 12:57:53,15,1,False,b'Twitter for iPhone',b'Cause for #equalpay celebration https://t.co/R65FPcLH2M'
1013027356339048450,2018-06-30 11:51:57,22,7,False,b'Twitter for iPhone',b'Or could it? https://t.co/kPhx73pO3m'
1011932252056498176,2018-06-27 11:20:24,12166,2996,False,b'Twitter Web Client',"b""https://t.co/9EjYhKDYs5\nKind of pisses me off that @nytimes is still asking Who Is Ocasio-Cortez? when it should have covered her campaign. Missing her rise akin to not seeing Trump's win coming in 2016."""
1011569196461895681,2018-06-26 11:17:45,36,8,False,b'Twitter Web Client',b'required reading of the day https://t.co/m3ROq0Bsq4'
1011227531691872256,2018-06-25 12:40:05,41,23,False,b'Twitter Web Client',"b""The always brilliant @emilybell on Facebook's latest debacle with publishers https://t.co/8nnKFJqcgz?"""
1011042690618789888,2018-06-25 00:25:36,182,52,False,b'Twitter for iPhone',"b'It does matter what you call it. These are epic lies. NPR should revisit its policy. Thanks for the thoughtful piece, David. https://t.co/8uhTn0Sii1'"
1011040875248521216,2018-06-25 00:18:23,0,69,False,b'Twitter for iPhone',b'RT @kimseverson: I second this hard. Report. Pick up the phone. Walk outside and talk to people. Make it not about your digital life but ab\xe2\x80\xa6'
1009540426225934337,2018-06-20 20:56:08,12,4,False,b'Twitter for iPhone',b'Smart piece by @jackshafer https://t.co/yvRhvx3WTw'
1003662729503264768,2018-06-04 15:40:16,15,8,False,b'Twitter for iPhone',b'My latest https://t.co/LhswpupDyV'
999675239419260928,2018-05-24 15:35:24,28,10,False,b'Twitter for iPhone',b'My latest in Boston Globe on my favorite President https://t.co/6E6rWr7isO'
993482568409518080,2018-05-07 13:27:56,23,4,False,b'Twitter for iPhone',"b'It\xe2\x80\x99s still such a great read, largely due to @JaneMayerNYer https://t.co/cbxTkndSgO'"
987661888866652161,2018-04-21 11:58:38,19,3,False,b'Twitter for iPhone',b'My latest: https://t.co/ml5Zxc9e9h'
986912320377978880,2018-04-19 10:20:07,9,4,False,b'Twitter for iPhone',"b'Watch for more of this, alas, as newsprint costs hit the roof. https://t.co/jXV0Bbsv97'"
986600576992636928,2018-04-18 13:41:22,11,3,False,b'Twitter for iPhone',b'My latest in The Guardian https://t.co/VWkOw6HuOV'
984412528133406720,2018-04-12 12:46:50,21,2,False,b'Twitter Web Client',b'How bad can this world be when we can read Beezus and Ramona to a new generation? https://t.co/IepeD7WxWK'
983749466300788736,2018-04-10 16:52:04,1,0,False,b'Twitter Web Client',b'@MelindaKCMO Hi and hoping to reach you. Can you send me yr email?'
982025297171304448,2018-04-05 22:40:50,0,16,False,b'Twitter for iPhone',b'RT @CorneliaLG: Growing voice against gun violence: trauma surgeons https://t.co/yo0ZSFMY6M via @SFGate'
982024652842323969,2018-04-05 22:38:17,12,1,False,b'Twitter for iPhone',b'Twisted knickers https://t.co/3NgLprM6Tk'
981912938209533952,2018-04-05 15:14:22,10,4,False,b'Twitter for iPhone',b'My latest https://t.co/uTPkjPoEN7'
980924053769867264,2018-04-02 21:44:53,4,2,False,b'Twitter Web Client',"b'A great cause to support, great kids, robotics champs\nhttps://t.co/sGIGI9hZq7'"
980459212307337221,2018-04-01 14:57:46,26,0,False,b'Twitter for iPhone',b'Happy Easter.  (My Eloise last year. So tiny). https://t.co/dP2W2tmeHI'
980147847759847431,2018-03-31 18:20:31,3,0,False,b'Twitter for iPhone',"b'Great, uplifting column from my friend on a gorgeous Saturday https://t.co/inpk4AsNTy'"
979759525963161600,2018-03-30 16:37:28,6,1,False,b'Twitter for iPhone',"b'This religion-filled weekend, great to be reminded of what substituted for it in our family:\nhttps://t.co/rRWusCoAyx'"
979758446462545921,2018-03-30 16:33:11,16,14,False,b'Twitter for iPhone',b'Stunningly good piece with fabulous detail: https://t.co/b1Rb1KO1uv'
979030913018421248,2018-03-28 16:22:13,7,0,False,b'Twitter Web Client',"b""My latest column in The Guardian on Trump's lack of legal eagles: \n\nhttps://t.co/Gi9FpTEUu8"""
977283871711682561,2018-03-23 20:40:06,0,39,False,b'Twitter for iPhone',b'RT @maureen_orth: \xf0\x9f\x99\x80It\xe2\x80\x99s over tonight! But hey! Darren Criss\xe2\x80\x99s remarkable portrayal of Andrew Cunanan in #acsversace will be followed by his\xe2\x80\xa6'
977283830787821570,2018-03-23 20:39:56,0,56699,False,b'Twitter for iPhone',"b'RT @CynthiaNixon: \xe2\x80\x9cWhen I announced yesterday that I\xe2\x80\x99m running for gov, one of Cuomo\xe2\x80\x99s top surrogates dismissed me as an \xe2\x80\x9cunqualified lesbi\xe2\x80\xa6'"
977283713968103424,2018-03-23 20:39:29,0,60,False,b'Twitter for iPhone',"b'RT @ktumulty: Some day, I would like to introduce the people who hate me on Fox to the people who hate me on MSNBC: https://t.co/NYVLZ4HhAD'"
976768621841125376,2018-03-22 10:32:41,11,0,False,b'Twitter for iPhone',b'I\xe2\x80\x99m proud mama and nana:\nhttps://t.co/DGq1DocrNN'
976133927772545025,2018-03-20 16:30:38,0,4,False,b'Twitter for iPhone',"b'RT @kimseverson: Thank you, sir! https://t.co/isZaJyB7gP'"
975697157465497600,2018-03-19 11:35:04,8,3,False,b'Twitter Web Client',"b""Here's my heart's desire for my birthday: A @NancyPelosi action figure. Great piece in @TheAtlantic on The Nancy Pelosi Problem"""
975391497716629509,2018-03-18 15:20:29,0,1025,False,b'Twitter for iPhone',"b'RT @mikiebarb: No precedent. But remember psychology 101: Michael D\xe2\x80\x99Antonio, who interviewed Trump for hours and hours and wrote a biograph\xe2\x80\xa6'"
975390086073389057,2018-03-18 15:14:53,0,1050,False,b'Twitter for iPhone',"b'RT @laurenduca: This is the former director of the CIA, folks. What a time to be alive. https://t.co/YGDRcjnYTy'"
975388715714531328,2018-03-18 15:09:26,0,92706,False,b'Twitter for iPhone',"b'RT @JohnBrennan: When the full extent of your venality, moral turpitude, and political corruption becomes known, you will take your rightfu\xe2\x80\xa6'"
975385721228988416,2018-03-18 14:57:32,0,1714,False,b'Twitter for iPhone',b'RT @maggieNYT: Aides have decided to whisk Trump to a golf course today.'
974116312837427200,2018-03-15 02:53:21,0,44,False,b'Twitter for iPhone',"b'RT @KathViner: Amazing number of fantastic Guardian winners at the British Press Awards: @_EmmaGH, @garyyounge, @marthakelner, @DeccaJourno\xe2\x80\xa6'"
971920638892965889,2018-03-09 01:28:32,0,19,False,b'Twitter for iPhone',"b'RT @Sulliview: Please ignore my strangely closed eyes at the beginning, but I think this is a point worth considering as we think about gen\xe2\x80\xa6'"
971919950813257728,2018-03-09 01:25:48,2,1,False,b'Twitter for iPhone',b'@Sulliview Who says women aren\xe2\x80\x99t funny?#internationwomensday'
971919164146319361,2018-03-09 01:22:40,0,281,False,b'Twitter for iPhone',"b""RT @Sulliview: It shouldn't take more than a mooch or so https://t.co/SzyLrmy6I3"""
971918870851346432,2018-03-09 01:21:30,0,3,False,b'Twitter for iPhone',b'RT @maureen_orth: On International Woman\xe2\x80\x99s Day very proud of champion all girl robotics team and female coach representing Marina Orth Foun\xe2\x80\xa6'
970654079230889985,2018-03-05 13:35:41,6,0,False,b'Twitter for iPhone',b'@JaneMayerNYer just rocked it on @MorningJoe talking about her superb Christopher Steele piece in the new issue. She defines quality journalism.'
966762522215936000,2018-02-22 19:52:01,31,25,False,b'Twitter Web Client',b'Dr. Cornelia Griggs sees up close the damage that bullets do and writes about it beautifully: https://t.co/gco7jPooue'
965682090955149313,2018-02-19 20:18:46,27,14,False,b'Twitter for iPhone',b'Great column by @CharlesMBlow today: https://t.co/JrlpW3KFFC'
965258389130444801,2018-02-18 16:15:08,3,0,False,b'Twitter Web Client',"b""@liztheo Hi Rev.Liz, It's @JillAbramson and I want to help with the Poor People's Campaign. I was executive editor of the @nytimes and can help with media, etc.\nI'd love to meet you. Got any time next week? Lemme know"""
961447019477954561,2018-02-08 03:50:06,0,41,False,b'Twitter for iPhone',b'RT @JaneMayerNYer: Opinion | Look at the picture https://t.co/nI8qgVVYlp'
960002031749619712,2018-02-04 04:08:15,5,0,False,b'Twitter for iPhone',b'@ktumulty You will be fantastic. Your reporting will drive your column. Can\xe2\x80\x99t wait'
960001743743606786,2018-02-04 04:07:06,0,593,False,b'Twitter for iPhone',"b'RT @maureendowd: The Goddess, the Mogul, and the Mad Genius.\nhttps://t.co/YcIxGkRDgW'"
958890359827902464,2018-02-01 02:30:51,1,0,False,b'Twitter for iPhone',"b'@carolynryan Alas, my line to get to Harvard from Charlestown and back in time for daycare pickup of Eloise, my granddaughter. Always sweating that one.'"
958889923360247808,2018-02-01 02:29:07,0,14,False,b'Twitter for iPhone',"b'RT @carolynryan: This story is so revealing. People, what is happening with mass transit in this country? https://t.co/HYy44GDssX'"
958726404014792704,2018-01-31 15:39:21,44,6,False,b'Twitter for iPhone',"b'Today\xe2\x80\x99s Janet Yellen\xe2\x80\x99s last Fed meeting. First woman does superb job, record jobs, low inflation. She\xe2\x80\x99s my Disney Princess. https://t.co/gDYjRJoXhN'"
954787663390834690,2018-01-20 18:48:12,21,10,False,b'Twitter for iPhone',b'My latest: https://t.co/0kuZ7ecxcQ'
953363406735728640,2018-01-16 20:28:43,5,1,False,b'Twitter for iPhone',"b'@Sulliview I did have the honor and joy of knowing Marjorie. She was funny and wise and a really fun Mom. Our joy in remembering her is rereading her pieces like   The Rainmaker, amazing profile of #vernonejordan'"
953360022284722177,2018-01-16 20:15:16,86,27,False,b'Twitter for iPhone',"b'Babe, What Are You Doing? https://t.co/95gSZcXBtQ via @jezebel    What a fantastic and empathetic piece about this:'"
953045533609873408,2018-01-15 23:25:36,0,4,False,b'Twitter for iPhone',b'RT @nickconfessore: The quality and tenor of the discussion about Ansari on a few Facebook threads in my feed is so much higher and equable\xe2\x80\xa6'
952713602028527616,2018-01-15 01:26:37,177,63,False,b'Twitter for iPhone',"b'@peterbakernyt @Milbank @peterbakernyt and @Milbank both totally right on Simpson. He follows facts, straight, no ideological bias. I was his boss and reporting partner at WSJ on Democratic funny money in the 1996 election. Big scoops. WSJ edit page also attacked me.\nNutty.'"
952708961911869442,2018-01-15 01:08:11,0,58,False,b'Twitter for iPhone',"b'RT @pilhofer: My theory: The FB feed changes have less to do with the mental well-being of users, and more with the well-being of FB.\n\nWith\xe2\x80\xa6'"
952035118197166080,2018-01-13 04:30:34,0,34,False,b'Twitter for iPhone',b'RT @Sulliview: Brave and smart https://t.co/0lW1TlJlpf'
949356875199459328,2018-01-05 19:08:11,13,3,False,b'Twitter for iPhone',b'2018 is Leonard Bernstein\xe2\x80\x99s centennial. Here he conducts Beethoven\xe2\x80\x99s 5th \xe2\x80\x9csomething we can trust that will never let us down.\xe2\x80\x9d Listen and learn:\nLeonard Bernstein  Omnibus  Musical Lectures_The Genesis of  Beethoven  ... https://t.co/x8mkdsQJQ1 via @YouTube'
944560508560138240,2017-12-23 13:29:08,2,0,False,b'Twitter for iPhone',b'@kimseverson Happy tidings to the queen of shrimp and grits'
944559908145557509,2017-12-23 13:26:45,3,0,False,b'Twitter for iPhone',b'@marclacey @nytimes John is The Master'
943605382408212481,2017-12-20 22:13:49,6,0,False,b'Twitter Web Client',b'@JaneMayerNYer happy and honored to be one of their spy targets'
943605124626345986,2017-12-20 22:12:47,0,1987,False,b'Twitter Web Client',"b'RT @JaneMayerNYer: james Okeefe at conservative student convention is recruiting kids to go undercover, says starting secret college campus\xe2\x80\xa6'"
942415891014316033,2017-12-17 15:27:12,0,357,False,b'Twitter for iPhone',"b'RT @sbg1: Gross bullying, outrageous sexism, cheering for the sexually exploitative culture of out-of-control Moscow. Sadly we have often c\xe2\x80\xa6'"
942364880539144192,2017-12-17 12:04:30,0,32,False,b'Twitter for iPhone',"b'RT @matthunte: I\'m astonished by how quickly @andevers got this done (or maybe I shouldn\'t be) : ""This is How a Woman is Erased From Her Jo\xe2\x80\xa6'"
942350767234715649,2017-12-17 11:08:25,21,4,False,b'Twitter for iPhone',b'@palafo Perfect description of my run as Executive Editor'
