id,created_at,favorites,retweets,retweeted,source,text
1335122705612464130,2020-12-05 07:23:53,0,10,False,b'Twitter for iPhone',b'RT @NevilleSouthall: Morning baby otters\n\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/RCJnOPjT9x'
1331506131936681990,2020-11-25 07:52:54,1,0,False,b'Twitter for iPhone',b'@TheresaJ0825 Happy birthday!!! https://t.co/hnSzKtPx28'
1329873442007638017,2020-11-20 19:45:11,0,0,False,b'Twitter for iPhone',b'@ClairOsburn1 @1AcrossEditor \xf0\x9f\xa5\x82\xf0\x9f\x98\x89'
1329867625413947394,2020-11-20 19:22:04,4,0,False,b'Twitter for iPhone',"b'Glass of wine, cat on lap, new edition of 1 Across in hand. Happy Friday everyone \xf0\x9f\x98\x8a @1AcrossEditor'"
1327157214205915136,2020-11-13 07:51:51,3,0,False,b'Twitter for iPhone',b'@tashhouseman @BBCRadio4 @SlingerSharon You would think Andy Murray has taught them nothing.'
1325549600577564672,2020-11-08 21:23:46,0,17,False,b'Twitter for iPhone',"b""RT @thehistoryguy: John's mother Norah was a stunning poet. She did not attend her husband's funeral, she did not go to Buckingham Palace t\xe2\x80\xa6"""
1325164020127723520,2020-11-07 19:51:37,1,0,False,b'Twitter for iPhone',b'@ememess \xf0\x9f\x98\x8d Bring on the jokes and cats! And jokes about cats! You\xe2\x80\x99ve earned it after the last four years.'
1317751241406107648,2020-10-18 08:55:53,0,46829,False,b'Twitter for iPhone',b'RT @soapachu: Your regular reminder that a corgi crossed with any other breed just ends up looking like a corgi disguised as the other dog.\xe2\x80\xa6'
1317170445188214784,2020-10-16 18:28:00,0,424,False,b'Twitter for iPhone',"b'RT @RoyalFamily: The Princess Royal today visited @bletchleypark, the principal centre of Allied code-breaking during the Second World War.\xe2\x80\xa6'"
1316083809117515777,2020-10-13 18:30:06,0,17,False,b'Twitter for iPhone',b'RT @NevilleSouthall: Evening baby otter \xf0\x9f\xa6\xa6 \n\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/By17Yk7lY2'
1312101331964887041,2020-10-02 18:45:09,0,1896,False,b'Twitter for iPhone',"b'RT @MarinaHyde: The BBC have done a vital thing the government should have done  ages ago, except they preferred to spend their time twatti\xe2\x80\xa6'"
1309856582486962179,2020-09-26 14:05:19,0,115,False,b'Twitter for iPhone',b'RT @inrng: Helicopter pilot and camera operator are having fun #Imola2020 https://t.co/xcTzcmacU2'
1307287631538130944,2020-09-19 11:57:14,0,141,False,b'Twitter for iPhone',b'RT @nedboulting: Bike Change Practice https://t.co/x6CBfKKI8C'
1307019936951414786,2020-09-18 18:13:30,0,189,False,b'Twitter for iPhone',b'RT @DurhamCricket: OH ME LADS! \xf0\x9f\x94\x8a\n\n\xf0\x9f\x92\x9b\xf0\x9f\x92\x99\n\n#ForTheNorth https://t.co/naGgj6ddGM'
1307018087259156482,2020-09-18 18:06:09,0,1,False,b'Twitter for iPhone',"b'RT @Glazic_Officiel: @millarmind @Petekennaugh Hi David, \n\nAs the official mascot of @BBHotels_VC, I\xe2\x80\x99m (sincerely) proud to access to your\xe2\x80\xa6'"
1303726967066419206,2020-09-09 16:08:25,1,0,False,b'Twitter for iPhone',b'@tashhouseman Definitely! Short and bright is my MO. \xf0\x9f\x92\x85'
1301408210226761731,2020-09-03 06:34:30,0,0,False,b'Twitter for iPhone',b'Done! https://t.co/9s16GhRxN1'
1299599128461180928,2020-08-29 06:45:52,0,2188818,False,b'Twitter for iPhone',b'RT @chadwickboseman: https://t.co/aZ2JzDf5ai'
1297800038685573120,2020-08-24 07:36:55,0,9,False,b'Twitter for iPhone',"b'RT @sophierose233: ""The best way I describe it is you know when you\'re cooking something in your oven and you want to check on it, you open\xe2\x80\xa6'"
1297532919351738368,2020-08-23 13:55:29,0,458,False,b'Twitter for iPhone',"b""RT @WisdenCricket: This slow-motion video of a stump impaling itself back into the ground is the most satisfying thing you'll watch today.\xe2\x80\xa6"""
1295793685666451457,2020-08-18 18:44:24,0,781,False,b'Twitter for iPhone',"b'RT @slunglowalan: Opera North rehearsing in club car park. Local kids come down on bikes to watch opera. Hand to god, transfixed the lot of\xe2\x80\xa6'"
1294320373480271872,2020-08-14 17:09:59,0,9502,False,b'Twitter for iPhone',"b""RT @KateClanchy1: R is our school's top English student. She got 9 at GCSE. She got A at AS. She is studious, precise, deeply thoughtful. S\xe2\x80\xa6"""
