id,created_at,favorites,retweets,retweeted,source,text
1335310084960710657,2020-12-05 19:48:27,3650,289,False,b'Twitter for iPhone',b'These are challenging times. Reminder to take a deep breath. Take one now. And then go pet a cat or dog.'
1335016876682801152,2020-12-05 00:23:21,1071,59,False,b'Twitter Media Studio',b'.@OfficialJLD is so happy that her character isn\xe2\x80\x99t the only female Vice President anymore. https://t.co/6iXTFqcKN2'
1334980709396619264,2020-12-04 21:59:38,1300,73,False,b'Twitter Web App',b'.@BryanCranston has some dedicated #BreakingBad fans. https://t.co/TC7EFG3Csx'
1334966096156188673,2020-12-04 21:01:34,428,21,False,b'Twitter Web App',b'@Twitter Winearitas.'
1334950088355979267,2020-12-04 19:57:57,1004,57,False,b'Twitter Media Studio',"b'Happy Day 8 of my #12DaysOfGiveaways! Thanks for your help today, @BryanCranston. https://t.co/i96qtFMufs https://t.co/TLXRBvhB2u'"
1334924699051048960,2020-12-04 18:17:04,961,63,False,b'Twitter Media Studio',b'.@AnyaTaylorJoy lived out every Harry Potter Superfan\xe2\x80\x99s dream while shooting #TheQueensGambit. https://t.co/lOzIjE7SR5'
1334648479780462596,2020-12-03 23:59:28,767,38,False,b'Twitter Web App',b'.@Diane_Keaton might be the best gift on Day 7 of my #12DaysofGiveaways. https://t.co/i96qtFMufs'
1334607398531559424,2020-12-03 21:16:14,4696,397,False,b'Twitter Media Studio',b'.@Harry_Styles has always been a class act. https://t.co/JT8NaM5rs6'
1334583400661831682,2020-12-03 19:40:52,1352,62,False,b'Twitter Media Studio',"b""When @Diane_Keaton is gonna be on your show, you'd better install a wine door. https://t.co/A1HnIhkx3T"""
1334555436389867523,2020-12-03 17:49:45,3325,81,False,b'Twitter Web App',"b'Isla Fisher is on the show today! We\xe2\x80\x99ve known each other for a long time, and occasionally wine has been involved. #TBT https://t.co/KKJJXtEfJ9'"
